entref,payeref,deathcode,birthdate,deathdate,mfullemp,msubemp,ffullemp,fsubemp,unclemp,unclsubemp,dec_jobs,mar_jobs,june_jobs,sept_jobs,jobs_lastupd,legalstatus,prevpaye,employer_cat,stc,crn,actiondate,addressref,marker,inqcode,name1,name2,name3,tradstyle1,tradstyle2,tradstyle3,address1,address2,address3,address4,address5,postcode
8160408014,4453282,779514,191114,181010,2,8,6,4,9,9,2,2,6,4,8,7,1,5,5,2,5,4,8414,3,OMAUX1DM6C,DIPTBOQEEG,SR6W5IOPAR,9,8,3,AI8FYO83F6,PA75EB3B2B,TKZZDQOX2X,KHJSNBXUNR,MG0N5D4MLY,IZ4B 1RV
1122912787,8296699,979864,251015,181113,3,3,7,7,1,8,7,6,6,4,8,1,6,4,4,5,5,9,9785,4,N0GCR9X4KM,3F3EWMS65E,874IYBQIAA,5,3,4,P7H6FPMLON,ATQRFMOFUZ,TMHOWPVZDY,BIJBRRDAU4,A6AHOZVXKR,YM6S UMS
2957763911,6348987,642669,291016,141215,3,5,3,9,1,8,4,7,1,8,7,6,8,4,4,6,1,3,7475,7,9FV30RTALS,LHT88LTWJB,MXUTODYQXX,1,1,4,4CTF6XPNCW,93HI86B5MW,CRABVR08Q3,PSG6Z055QG,V7NKMCLK38,RLPY 0OJ
2801954031,5551705,115807,161213,201210,4,2,4,7,8,1,5,9,1,2,6,2,9,6,9,7,2,1,2234,7,NLCV9B1ROF,C3GXDQPLW2,8L5XO1H71J,1,7,6,BCH41102CH,YISBOKCRSV,WTE9SGR0E7,MVTZM6FOQE,X4AQA5N60R,757J NK1
3348561147,6788180,760166,281210,281211,6,2,5,6,8,3,5,7,3,4,9,4,6,3,2,6,9,9,5035,3,FHTSKKQQLH,0UQ2KALS0Q,9M97TAA8R9,6,1,4,690CJCQ7OZ,3038LX19NA,C57I9JZC0G,9K7QEE6YEC,YQSU8RXR6C,AFPG BKS
3814668487,3212878,519495,211113,291210,4,3,7,1,4,7,9,9,6,2,1,1,8,5,6,4,3,9,8310,1,QR2X2PAFER,HHVO5UD287,CK6N2TX3JW,6,6,2,O2B7J0YFLZ,CXOFS6YOBU,R0W7BN3TW7,ZCAELQGQ30,G7S634N8ZP,UJGV CUD
5043809082,3770267,699289,191011,121011,2,6,4,7,1,6,4,3,6,9,9,5,5,4,5,2,4,8,9744,8,EUKRCUKZZW,24B02BEKS9,M0ZQXFLLV1,9,8,1,NQDC89JZMV,5HSYF38J84,285URZHX2C,3V54T4WYAB,WCWBHXVE78,T24C 1V6
4358262897,2609848,256869,201210,221116,4,6,3,8,6,8,4,9,4,8,4,6,7,5,6,4,2,2,8447,4,9LF52AIBUJ,S55JFNK578,1YHUTJBZUG,2,6,4,G5H3AXVY2S,5WOMKCDDYO,9NKJFNTF9P,ALIIKUKZY3,ILO1CHN4UH,NL7R ZDJ
1552727935,6887720,629535,191014,261011,3,6,8,3,6,4,9,8,7,4,3,9,1,8,6,2,8,1,7822,6,QGGRZC8MTC,IXWFAS44AY,EYCLALRYHJ,3,3,2,FDGLMXMCIH,ZA27XG6I72,N61BPXP2LN,5TWAUT60GR,7DNC3KOSGO,1K5G R3T
9421019585,8371293,717196,241110,301113,9,3,4,4,1,4,9,4,9,1,3,1,5,2,3,9,4,6,2022,2,6YC9P8XRDS,WS47TG6XS2,LL8YJ6Q6OK,1,6,7,LBC1XTEU8C,9V6PZFH6SM,QTFC056IX9,0B11K7WAQC,SBHQJK2RII,TTNP IJD
1081517323,9855907,153504,291015,161013,7,8,7,8,8,3,8,4,2,9,8,6,4,1,2,5,5,7,5844,5,2FAH81AD7D,XFUTT6YH5Q,AJX0511MQR,3,1,2,JMOBQ5IJEH,P7EDU3UTN5,7OV1M1Q8U7,WMXWO1112R,R995JX5WC0,QQKL BF6
5176288171,8336113,904075,171211,211113,8,2,6,2,4,1,4,9,4,1,7,2,8,7,4,5,7,7,7101,1,0HNA9A3YIL,K0BK17TEEK,0OKCVK8ZN4,8,5,2,CHVQN3MDGF,7HOC9RMURC,0Z9NM9ZS69,WPT9AQR7MN,XS4K00TN1C,BYTB 0GD
4413236082,5590398,333416,121016,171214,1,9,3,3,2,7,7,3,3,1,3,4,3,2,8,4,7,8,8751,3,JR12HOQOWT,V4MYUFOVMT,IESLS9P7VH,8,7,7,64GBT65DBX,4X0QOEUYDY,RHRMS1SPKG,HR87I690VS,XRY4ZS4U57,4AD0 3UH
6800294473,3692563,726890,151212,281216,8,5,6,1,6,5,7,6,4,6,9,7,9,1,4,8,9,1,9549,2,4WIH6UG94E,ZYGOI7426C,OWJ6ON5WA5,4,7,4,IR4PAYH7XA,UAEYMDELJW,8FQZSNNE8A,E1PM33D128,6ECXDWBGWH,2OVR S43
1138950469,5493797,447331,281111,111112,4,3,7,5,6,2,7,2,9,7,3,2,4,3,1,9,1,7,1348,2,MQ6EFOQSP3,9FKWK7Y6UE,CKTLPXE5SU,9,8,2,Y83T8RWEQ0,NJ8V5QLJVP,C64UJWONU6,BX9MQM1ZQS,NZWZG5J10L,FU0U R7O
1737702414,4461811,905264,181210,101111,7,1,1,3,8,2,4,4,2,1,7,2,4,8,5,1,7,3,6857,2,SKVFK2722F,XZX9DYIMJY,7FLMSXCCB9,4,4,5,WAECT71JJ7,JF4U81LWC7,GJPARBH04M,WNKBGVAK0L,G12RYG389U,DB34 9KR
5306042569,2136317,279724,281016,291111,2,9,1,4,3,3,5,7,5,5,5,2,3,4,1,9,6,1,1543,3,C4GAEECHPH,0YMWEDCP1C,N33U2SGTPQ,9,9,1,2J8HBU4KW4,SUGSJ2C55K,GKC1DHZF4S,3MP7Y4OMRM,CTIBYE20H9,QR0V CH3
7273360206,7586073,740441,301112,151213,7,3,2,5,4,8,6,2,8,4,7,6,4,6,7,5,9,1,7283,7,Q9XEFUNTEE,XS34I2Z410,T64D11G0MD,4,1,5,SBX8W4UC97,0Z9OS0B3KB,0H6IUJPFTB,E2CX6V2PV2,WOCWJB0NLS,UQ6N 518
2529868309,7128925,146571,131113,241114,8,7,4,6,2,4,8,4,2,8,8,4,2,7,4,3,3,1,5977,3,ZKNU2Z1UE8,J5R9EEXNVO,BPP1CA0NDK,2,2,7,94PS74LR2G,B7QX8OJV76,NVE166VYOU,1VLUROFVY5,QFQICSWG1N,PLNG 6UW
7350559335,4620095,504211,131116,291210,8,7,6,3,2,3,5,6,9,8,7,4,8,4,9,8,5,5,5570,6,V4EZP2M5F1,RZB2GKED11,17SRZJY4PF,3,1,9,3AAOR2O7CI,AAD94JXR7P,27OJW78DOO,QX25KDV4RR,711Z2MK0WJ,3G8J SUF
7126748378,7854504,880059,261112,251214,8,2,4,2,8,5,5,2,5,2,4,5,1,8,3,3,3,6,8746,4,7960IKHJ88,5XJ675WVLI,06V9NCUCUQ,6,9,9,9KO937O2MZ,3BWMISJA3V,H0WRHQM1SF,TQZPO4M7BR,X2278MVUWH,VYQI CQ4
7010350492,6614650,166209,161013,201215,3,7,2,3,6,3,1,8,1,3,8,1,5,6,5,5,1,3,6154,8,1XLQWUBUVP,K0LHIRUINM,DFYPZB9QP5,5,8,9,CFPPYPZMCW,JVB16LIB8A,HTK8YALT85,HMPL27TX30,I1UR4Z95FD,848Z 6B7
7849287634,8107212,465339,221213,291010,9,8,7,2,8,5,1,3,7,1,3,7,4,2,8,2,8,3,9806,2,MOGHL8E5P8,809F3AV8Q3,D6B8ODCGSZ,9,5,3,GVE9IOR0WR,XC9V6RL02N,PVE6RBWTTE,L0AWF0F2U6,8T82KYZ220,QNJH XCX
2270082235,8474681,286736,271111,111211,3,4,3,6,2,2,5,4,1,3,9,4,1,2,4,6,1,8,6842,3,CNCVYQGLS4,4P3KGI4QUD,1HF5I94G8K,9,6,7,XD86NQQ4FD,PALRFGR6O5,FQI4M3OIKT,SNCLD4XDIL,Z7V73JXI0Q,UGWT X7X
8241876165,8728637,713867,231216,161210,8,2,5,9,5,3,9,5,7,5,9,6,6,7,5,4,5,2,1934,1,N6Q8BBLJ5N,ZNM0768Y10,3TZ1NEXIOA,8,4,1,QT4GUZARXS,WF5KH01LHQ,XMG45CVDE8,Q1LPE81NJ7,DMSNALL658,3NN2 LJL
1465517436,8631862,711966,171012,201114,9,7,5,3,5,1,2,3,9,8,4,3,2,3,2,3,2,7,5891,8,QXLMQ16IBO,P5CLSJG07H,WI5R0XG7OE,7,7,4,Z2AFL3GO32,1PL6JCFOB2,Z4MDGFF8T9,59MCLEFK60,852XZYVQ0N,T3MA ULG
6626749103,6865974,888011,141012,201216,4,4,7,7,1,3,6,6,9,4,6,5,6,5,8,6,7,1,2838,8,X7QVVLHS75,JY0OYL4NOQ,TUIF0VC826,6,1,6,MNUEJ560QJ,32AUIBFIYG,A58FVID6ZY,7KV21BG26J,SOIQAC7AE7,4I2Y ZWN
9747175032,8181978,794025,281214,111211,6,7,5,4,9,5,7,8,4,7,2,2,4,3,9,1,5,2,9919,6,9WCGQBBA4M,0QMXRFU052,CFLU8L2ODO,8,1,9,P5LC6UKQRX,LMK57PZ385,ASAFC39H6Y,HW65OF2YMY,KBW6VXAI78,R7OQ L4L
3550126722,7741229,908480,131114,121215,7,3,3,8,9,7,1,7,5,3,3,4,3,9,3,8,2,5,2049,4,9313GD8WN4,VHJ647WHXK,YU1AY7UB54,3,2,7,7NLQ6M5HYU,Q4EU37FL3O,MC5IMRYJJF,FDFBB3SHHT,EFC1TPTCZS,8F6O DST
8347134706,8293368,965968,101011,151010,9,3,6,8,4,9,8,5,2,2,1,2,9,9,7,5,3,9,7359,5,5FW4OYV7A2,4MNO6HAU2M,RT9PBPOMAI,3,4,5,VQ5DE3CHPJ,3VVWCGZ33Z,QME185T3LM,VQIITETF31,LWRB51B9ST,L776 CSZ
4242090733,1241441,661536,201016,271016,4,1,8,7,2,3,6,2,8,4,6,6,9,6,7,4,1,1,7993,2,9PM9YMIFD6,28B528DF3J,BLIQOKOG2O,7,5,8,9XCD082QJU,CVKI69HYU8,0U7UUGIL1T,PU37MTVEO0,HQ8PA8FILN,7B2J UIA
5031829232,7849765,863823,211012,141213,9,3,7,4,9,9,6,3,9,6,5,2,7,6,3,7,1,8,7143,4,CWOIJT5IOR,YB7CAK5LJN,81ZUNBV7LH,1,9,8,54UO56KB01,TLMC5WBCG3,28B9IRXTHA,4G1XWFWKEG,MOOJRB3MVT,AHU8 MQV
9326622971,9090942,195925,271215,281016,8,3,2,6,5,8,4,3,5,3,3,5,6,3,6,4,4,3,4345,6,LEL54DWY9R,NL8KXIBGPE,N3ZXSVL9Z4,8,1,7,IFS3PXC3QD,MWRD64B7PN,4SH63P96JI,Z9AO9UGRY0,0S8ZDV477G,JDHQ 74I
9943682412,1753204,384453,181011,261114,3,9,7,7,5,5,2,9,9,4,1,3,1,5,8,9,4,6,5252,3,6T54N02YF0,7EZS1MJX9B,MCEPCGLA6D,2,3,5,DGQX9WPJXM,ZH7OEEBEVD,R2B7BCJAOP,LIX87KLH70,XSGINXPBSD,1H5J 669
1943797559,3639441,249379,261114,191013,1,5,4,3,4,5,2,2,3,1,7,2,2,5,2,5,7,3,4539,2,YL6NCBA06A,IPTQL429AH,N28HZ7ZFVX,8,9,4,0WGFOTRWYN,D4K39R17C7,BLI6SZSRTQ,50IHFUVFLR,G5M5AS5IZ0,RHNL 4MD
4606697234,7686996,360743,191011,121213,5,2,2,2,3,6,9,7,9,6,1,2,9,2,3,1,6,5,5139,8,T8VVV0LPPV,MNO4D448NP,E5F8KSE2SU,5,7,1,A9XZKB306D,CLOTTD14YH,24DZR3FNRX,KHT6Z4DS7Z,4EMX2C4T7J,CJTX 1R1
3547369352,6037988,463271,201115,191216,9,9,8,1,9,5,2,1,2,7,2,1,4,4,1,8,5,6,8900,8,79YFUWOF34,CVRGBS51UP,HHQ53WG3PV,3,3,5,ZFBSCPMSO7,D8E7PAEGCM,5CJB1F0WGB,90UI53FIG4,KPXWNHG7K1,JYC4 X39
1043344835,3706327,210774,141114,141012,2,4,7,3,5,1,6,9,8,1,9,7,7,1,5,5,8,5,5443,1,RE90XLO0ZX,Y9416N42E3,UHAKMYSGU2,2,4,5,1E4KWPRYJD,G3LMP3ANRI,DPWKOWDNM3,RHIZODEXVW,WB4TP3K6QL,MVOQ 5JN
9530386456,3566211,523750,261112,241216,8,4,8,8,4,5,5,9,5,2,1,2,7,2,8,4,2,2,4276,6,3CCJO402B1,WPSX7S9YWU,HC296M1QY2,2,7,1,0X7WUP1WMG,OUP08FREBN,B5KQKGDLZZ,Y4G5XYQD61,31Z61SK9TB,786T 76M
8329512297,2268846,152343,261116,211211,8,7,9,2,3,5,2,6,8,7,2,2,8,7,1,1,1,1,4925,1,GY5FBDK7SK,4D2SAM67BN,HS70ZGHD11,3,5,1,ARODPEJZSL,UZ7A6CRA2L,MQ78AGQYT3,1CCJKHN7SI,YAAOC3RXLV,SMVR WON
5439632565,4777367,320167,221013,251015,9,2,9,1,1,6,5,3,4,5,3,5,2,4,5,1,3,6,4243,3,S5SE85NGUB,8Z1TUTLI0Y,IJWA8UFCB0,7,1,7,997BPSL0F3,VWGY6H8MEC,5J7OWR0KI2,D7KHQKN7ML,O5ZM2BBQV4,YJ5I 228
3557685727,2654803,393901,211213,131016,2,2,1,6,6,3,2,6,5,4,8,2,9,7,7,2,5,6,8121,8,9FVFKOBF1E,38NDWHCFJF,SFDYF6A14L,3,4,3,TZAZL81CVE,I7FXP8AMIU,GN8H4PQUA4,1YWP6FS64Z,6E4O8N65QV,OLWK Z6P
7919677000,7006204,278840,261210,211114,2,1,9,6,6,1,4,8,8,3,7,5,4,1,6,9,5,6,3668,9,P0XDCTCBOV,D0X742D45M,AG4LXPLV2A,8,4,8,GBYYKBDUJI,TPNIHW699Q,I6LBADENDN,I75GFHWGZW,D1JDX10GL7,38MM 9F8
4511300002,5170666,693015,121010,171212,5,9,7,4,7,5,5,3,3,4,4,1,7,3,6,6,2,4,1942,4,65OSIBRJIS,LJYG8XN4CT,2023BGQ5NM,5,1,8,IPJCIT2OR7,4M4ROZUXI9,S0O4N2TFV3,HPVVFGLDI7,3TREPRR8K1,S09C UVV
8848683324,8841193,114652,301011,191112,3,3,3,4,1,1,2,6,5,1,8,1,4,9,1,1,4,8,4815,8,VYL9QIXEHO,A124VX5ZA3,JBEQIHM53J,2,6,9,OPG6DLNNZ7,IO756WOFJB,LNOZFWW9WE,TBAWIBF8A1,HRB6150YWR,Z6AV LX8
1079776632,3557937,876489,191112,111016,6,2,5,9,8,1,3,7,2,3,8,9,5,1,2,6,9,9,3059,5,Q0ZSKOZCJO,49BO1NLCAA,4BVW9M487D,6,2,1,XU1PKLC63N,Y5PNKUX61B,KOINQZOUWK,EG48DM9E6I,852G261G7A,0GDI 3UD
9405512124,1040968,138645,241114,231213,4,9,2,9,2,5,8,9,2,7,1,1,1,1,4,4,5,4,2610,3,33JREG9AT4,HNWRPWYALU,29WIEZCZL4,7,6,8,06NKMPVHAR,3WGCAL449P,66BFT1V1JT,45RAETHLIE,C1OR5D5321,FXEF NEH
7251480429,4898500,255641,121214,201211,4,5,7,3,8,6,3,8,4,5,9,5,5,4,2,4,9,7,9999,1,5KJL9GIG7H,CN47CINRT1,3FZ9FY00R0,1,3,4,2AO42U1CXE,7JFT59NXUZ,6HXFZZYSIP,WM4S99T2H5,KMD4479P26,J9Z3 LKY
5884845079,8538034,570081,151216,131114,1,9,4,1,8,4,5,5,6,1,4,8,9,4,3,9,8,3,1568,2,CPRPEPXD73,U4DLRGEKZT,JHS98GAAXJ,3,4,9,59NDJI4VD8,G4N9EODM57,VDIPAFNDB8,GLA8PNSNV2,QYJU397U2A,M3IP MBY
5972617165,9067313,320758,121010,101112,7,3,1,6,4,1,7,7,2,7,5,5,6,3,1,6,3,1,3691,3,ZO8RLXS0G2,C0FXFK2UY7,RZ8P4CNQ94,3,2,1,S5R1ASN7ZS,2Z97UHPC49,D1SL0WAV8R,8RSGBSXPOC,9LHIS1YXC9,G0W7 ZNS
2011903408,3758144,823249,171113,101013,6,7,8,2,3,4,5,1,4,5,7,2,1,5,2,1,8,1,6203,7,01JHQ5T98N,M5B9IB8ZTT,4VYFVM9SJ6,5,3,8,17RUPNETRQ,KMNJ9W5FIM,4XRGDW5TRB,UENJNFY06W,MLKU0HOSK8,Q455 WYL
6099078444,2036665,436993,141114,121011,2,1,6,1,8,3,9,3,1,5,5,3,6,8,3,9,3,3,8818,3,AV8EZIVH6W,IK0QDHFA33,1D794VEKVP,8,3,7,AXXUEX22WO,RP0FPSPR14,Y05P0JR5PT,L2H7J3J3OO,6ESBKO8XDT,MK8W SAG
9299804286,4606310,236781,111211,151214,9,9,4,7,8,4,3,6,5,6,8,8,8,1,4,7,4,4,8547,4,BQ9Q0E75QG,U7B1UIS0SV,ZPHU0B1IUM,8,7,2,GE69O534ML,WR9TZQDVHB,D4NOY20P0Q,3JT8WPLPQH,4GAQ710VP7,3W92 WHQ
8598426469,6603967,849290,121115,141013,6,4,2,6,2,7,9,9,9,8,7,2,8,2,9,1,8,3,7359,8,WI3ICV1BU1,Y607Z6VAAM,PQ847HMJEK,1,2,1,8J7JXFNKJT,CFLUXSVQ66,JY7HSGOI6C,566U76FT9Q,NJUT7FXBKY,UMWY LTL
9969819503,5523131,307376,281115,101011,5,7,7,5,8,2,9,4,2,6,9,4,5,3,1,9,9,2,6540,3,ND3HGTESJD,ESB7DC5HFW,ST0FCUGN8K,4,9,7,8UNU4E4W2R,OH8NLY2OXS,KCZHI7GZTX,XL1CQYQT11,114B22SY42,BYDK AVW
8814317882,2540125,430384,301113,261013,9,2,1,2,8,3,9,5,5,5,5,6,5,5,8,6,1,1,9831,1,1MW2OJJWW5,ZTKNHOZDZU,RM4M4YB2UA,6,3,6,3XUY8S8EUQ,5SVMDDUVZS,T6ZWW7X05C,FW8BPGKOYZ,42921I6TOM,Q0X8 ONR
8597733647,2689420,558740,231114,161114,9,6,2,5,6,7,4,1,4,2,3,1,7,3,1,3,5,2,1364,9,4QZVXUECIA,0FYD7HR0DW,BCSID493VB,3,1,5,JHA2TQ5V4W,31NB4V3XVN,5SJ94UR3WU,EARRY0IH1I,W9UAGYT0QQ,Q7CJ XPQ
8254170384,2130671,640393,261116,121010,9,6,5,1,6,7,1,9,3,8,4,9,3,7,9,6,1,8,7835,3,5M8ME3YY4C,P6S8TAKJNC,4TW347A7XM,4,3,6,09WARDTZK4,W3954LPXMW,0ENTG10OD3,N28BV8WTTU,FRJQFP9Y9F,Z2BO HI4
2988713771,5101044,303737,281012,301212,5,5,2,6,6,1,2,6,6,3,4,3,5,9,6,7,9,1,8821,1,KJO1BY5VFW,WV39JI39E4,CO3F75Q52L,7,6,2,B5DDVWOSP4,IE3OQQK2T4,WN9IIP538P,GPRXRCJB7W,9L8D56NAQ8,ZI7Y 20Y
4754588625,3391242,145724,151016,251012,9,5,5,2,4,7,5,4,8,2,1,3,4,8,6,6,4,2,6539,6,NIZBWAVJ9K,35Z3L57LWK,W4ZSD2NQ30,2,6,3,DNNFL8AVAA,6QRYL0HB5P,6XDCANNUNF,35Z5HBS8OX,GCWIIWFS87,GAZZ AQ4
2464680631,8669831,283876,191214,291214,4,2,3,3,5,6,5,4,4,1,8,1,4,2,3,1,8,7,3323,2,BORHJEAFB0,AEC523LXR7,V2YB14ND9K,8,6,7,O751VEJAX7,J1Q3R45BO8,ORU8FX3E0J,0DAXT0LIQE,G8WZACES9O,NLPJ 6JM
9748683378,2884825,404868,221012,141012,5,9,2,7,5,9,4,7,7,6,3,8,5,4,5,6,4,4,1144,5,SEIR74Z9P8,KBC3X8QEPR,RYATNXI8CF,2,1,9,RC9FHKZAS3,X3RMHWV073,0EOHGFC9IY,MCJP7RSCCQ,DTE80IFYXL,EFTF D49
1645142556,9138205,722463,291210,251015,6,4,7,2,7,3,1,2,5,9,3,9,7,2,6,3,5,4,1147,1,6CPK3IHXYJ,JKALD10WB5,HW27XG8Q5Z,9,4,8,ZTDTUSUTHT,TSYQ0HDHXE,7P3307LONA,181WL389ZU,DSH75QQ9UR,LZEK ZII
6919128589,6835251,407226,161113,161113,6,8,7,1,6,7,2,9,5,4,7,5,6,4,1,5,8,6,9917,7,G91QOUENCJ,1Z3UNF5CNZ,GNLKDYE8QN,5,6,3,7Q5N7OEB9B,B1BQDXPIH6,4MIBOL8JZS,DKEF0YUY3R,JGPTWVUB8Q,T8Q8 COI
3578766248,6900900,304696,131013,271210,5,3,7,2,3,3,9,9,7,2,2,6,1,9,6,1,3,9,7510,9,F5B7DHSS0Q,BCPW5I1O7F,502RPV7KGB,4,7,9,RY29SOMMPP,MUEPFS4TMU,56SOG1LN9D,N3M7FHUFKW,O1R4ROXPMJ,NN6X JVC
9826598472,1955554,707081,241214,141113,7,4,2,6,2,2,8,5,6,8,5,5,3,2,7,9,7,8,2322,4,OYH4HKW09G,8FJ5GUV4U8,7T1FYIXMU5,5,1,5,3WX46B9HEK,763FAO05XI,QTJ1AHCH2E,25IX18AEUN,O60K785XDU,J359 011
5331898410,2620192,928438,261110,221115,5,6,6,6,5,6,9,6,6,8,3,5,3,8,8,7,6,6,1556,5,ML15LIWKWD,UG1YG1M3XR,7VYL0UUYZG,9,9,7,C0DHAVIJA2,9Q7KVH8ZOM,6CAN9RBFOT,7VD89YNTDS,CZBO0C92VK,POGK ERJ
3447616129,5559445,670937,161216,121010,8,6,2,4,3,9,7,5,5,3,5,6,5,9,4,9,7,1,6097,7,0EWR5DHWBY,T7QBBG9WU6,L2YKDRYCEW,2,6,6,01K0840HOY,A9QQY4NCUD,XKZBW0YBW0,Q32CSC4B0T,7UC9Z80429,2TN6 PKF
9857109309,3049761,576296,221015,191211,7,4,3,5,9,8,1,5,7,5,3,2,6,2,4,6,2,1,2903,9,2YFX26TTUC,GARF0CFW0J,2QSGX2UT65,7,8,9,QIRTR56FV8,J0XTC4JM62,L0L7T7NTW3,49O67M2CXS,HG7ZRG3QP4,22QB 8RQ
9623556029,7627823,496678,121014,171216,5,6,1,5,7,4,6,8,5,6,3,5,5,5,7,1,8,1,3803,5,RANJYWFUSU,FUX8CUXNHG,OYG89QJGYH,9,1,8,306XOS9ANY,7E1NIJYI83,GHE53B0KDW,FBRT2D84BE,EY7EMX0EMG,31M2 VGQ
3515507377,3049534,299113,241015,131011,6,4,6,4,7,7,3,3,8,2,2,1,8,1,2,6,5,3,3193,5,R7KUWDO5XP,I1Q24P86ZT,R5VO6I81VO,6,8,6,66PAJ5G6F1,XIVQOIOSUN,JIPH9DBKL8,CI0OHEO9AN,5CWOHB2VUX,OXKX 1ES
7126018352,4917924,975202,201015,231011,6,1,9,5,9,6,2,7,6,9,1,4,5,5,4,6,4,9,6718,9,XKERT6I2L2,LNNIZVRSY3,9TH56KKEZP,1,6,5,DFU5THTDP9,SPNDL44H8X,AQCUET3LSL,RZXBBSL8BK,PRYZ9OF2QC,PZON T23
6476585922,4466837,443811,171113,261113,4,1,8,2,4,5,6,2,7,5,1,7,4,4,4,7,6,5,5158,9,XHLB3NNKBX,ZUBYRC30UY,RSUITI3KHX,2,8,2,32YSUE4P7Q,O6KAX1EB6F,XBD5LRTEDC,M9BRSOA25D,0SWZOKNPNT,26LR SPO
4116661281,2634197,938295,211214,101014,8,7,8,4,9,2,4,9,5,8,5,5,2,4,7,4,9,1,3280,6,NA2KKFDMSB,0NNDGI4FUL,83VTH0F7Y2,6,8,9,NGC0E1K1Q8,AHARRGX28Y,8ZPYTPCLXA,CX1Y4TCHEU,M8LZ7H1PMS,EMAA CVF
5860710665,7233286,902907,201115,181011,5,5,8,4,4,6,1,7,2,8,1,7,8,4,2,1,3,8,3520,3,PHNPRGHIBQ,RIEWLNBCJ2,DFOC12OFHD,7,9,5,Z2M2D7L7VV,LPIYX81Z0I,6JRUZVLJXG,UZTQPC6ABW,WMMFB32TIY,G066 MG2
9123210730,9121054,840725,271214,301212,3,3,5,9,5,8,5,6,8,6,2,1,3,7,7,2,8,4,6999,3,U1I08LFI68,JUDFXWOKU2,ZAY1JSNNXI,6,7,7,54JOW9BYQJ,NIX4FSLAA2,E6NQIWIMYA,XWQBBRW658,QE1S11UMS8,ECKW FZQ
5997441681,4439580,601640,231115,181214,2,5,4,5,9,3,8,4,1,8,4,2,4,9,5,7,4,2,5986,9,F9SMFYYX0I,ANCPU59F6S,FIGD2NT40W,2,2,2,OKSIS8381F,3S0O53GWNI,30IE52YA00,C23HFPSK89,DPVZADURO0,GBCJ 98E
7950972954,5601523,614378,261112,161212,5,9,1,4,3,5,8,6,1,2,4,9,3,2,8,7,3,2,3172,1,JVFS32L53J,YFXRF1QQGZ,S1LETGXZOI,5,5,7,UNNFWU3GE1,O428V1OCL4,KFSCXDD19I,51TU9BX1WP,ZG7JS6UFGU,19GT AG6
2749083912,8935754,776516,131011,281016,7,6,3,5,4,7,5,2,6,8,4,7,2,7,9,7,1,7,8979,2,VUH2TO00P4,MW9R5DS5VH,Y4P8T4QPSH,9,7,8,PA8Q2S77KM,PX67TYJO62,13NNWIZBL8,WG73OC61NH,NFQ276UJ4I,19NO RB2
7494890441,9990143,895364,231115,221013,4,8,5,7,6,9,9,3,5,8,3,1,5,4,6,7,5,2,8827,9,4NWM502DYH,6H2TG76OZ1,VFEFREBI9L,8,6,2,ZQHC3PQ76U,1W7CC48SKW,H76JZP2L0C,Z618IHA8OB,MVSH6IGAEL,05LF RRA
8439492560,9871222,407858,261111,221111,2,5,4,1,5,4,5,5,7,1,5,1,3,2,6,2,6,5,4880,1,MXMK6SLO89,FQ24586XN3,9PNTMJ8WPB,2,7,4,TM49LIREAO,HOU216NMO6,EJDZ03LO4C,JVM8ZX10DD,ZITICGJAF5,3IUS XYD
5283133356,6873750,400049,221016,141110,4,5,2,8,2,5,3,4,3,6,3,3,4,4,2,1,9,3,6574,3,T3APONDUBL,0XRJSGKQ8H,POM8AJYCU9,3,9,2,VCV51EZMQV,I83CKF2OHQ,JLGEJKV7SI,OVG7QDZZSS,L9GK8INQAT,872U SP9
8661345948,3954200,827021,161016,191214,1,1,9,5,2,4,6,1,9,8,2,5,1,8,6,4,7,5,6135,8,7C7QMRWVKF,PQG5O19I9D,U4RV58IXBZ,9,7,7,7HWPSG0370,B1DLUX2N4Z,KHY6JN6IU3,64YLAJ5YPC,KCPRSXG154,SK90 U38
5049114979,1334321,413067,161116,291015,8,4,6,6,2,3,1,5,6,8,8,1,9,9,3,9,9,4,7450,9,HY8S7SP52Y,GIWR2RBZUV,171K2BZ5LZ,6,4,4,86UMJYRQMW,M50JQP5O4Q,Z72Z8MRADT,ZENWR6N3E6,HD5FM2DJDO,16UG J94
5213414963,1623917,733208,241216,301010,1,9,5,5,5,8,6,2,9,1,9,6,8,6,4,4,7,2,5675,3,74LIZEMMN1,A4J65FMQJR,KZNXWHOZVS,6,3,5,ZGLKJ6UG1M,4BYPZF7N2N,8YNHQFMVU8,TC9C11BVYR,OUM2D949TG,R3T7 9CF
8042369037,6739351,643200,201215,301116,8,7,8,8,5,9,7,1,2,5,4,4,3,3,4,2,7,5,2673,5,L8BIC3APCJ,FI7159VMUI,0E68ZRXIK2,6,3,3,AI5NJWE340,XCFAG89YAK,NW2CX29FK9,TPYM436V9W,AM9BFU2JYJ,IH11 4ZL
4425189793,7119476,832205,141110,211012,5,4,4,4,8,8,7,3,3,7,1,9,5,2,9,1,5,9,1639,9,S505KQVJ9Z,NSOOZ3CRR4,Y7PU23ZQB5,3,8,2,FIJSVTJRKE,7SXQOZ5FW8,D38JCH7WKS,LK6FB32JX9,IVOJU1O3QB,U5BT CY5
